vote_id,milestone_id,backer_id,vote_weight,approval,voted_at
74dfa22f-5b80-491a-ad7e-9c75512a2bbd,e24d17a7-062e-4fba-bcf9-07fe02d7e9d9,78ee99ed-b623-4ba0-a702-aebb67282845,1794.73,1,2025-06-17 18:02:01
c4b55158-6ffc-4fbe-a431-19a7922d5bfc,e24d17a7-062e-4fba-bcf9-07fe02d7e9d9,ba5b8d20-1154-4634-aef7-3b04c2c22641,5473.94,1,2025-06-20 18:02:01
99b9dfe1-e5df-4ffc-9c07-472de521bef1,e24d17a7-062e-4fba-bcf9-07fe02d7e9d9,bfc05b8a-bd61-4fcd-900d-3771d1794f15,9119.1,1,2025-06-18 18:02:01
160eb077-c2c9-4be7-8437-b2b20010bfec,e24d17a7-062e-4fba-bcf9-07fe02d7e9d9,311f7c77-1bf9-4657-bd63-cfee0903b6d4,7380.77,0,2025-06-18 18:02:01
a79d16cd-0bfb-4514-b780-1e53076cc9ca,e24d17a7-062e-4fba-bcf9-07fe02d7e9d9,450fa48b-6c8d-426a-ab09-4aea449c31cd,8253.83,0,2025-06-17 18:02:01
cb69e83c-ec30-4a68-b08a-7ba7c3f66ad4,e24d17a7-062e-4fba-bcf9-07fe02d7e9d9,e8da9445-17fe-478a-9aca-b0a463f7f161,15138.51,1,2025-06-17 18:02:01
1b1c46de-cfab-4cc8-b825-809eaef334e1,e24d17a7-062e-4fba-bcf9-07fe02d7e9d9,3b42766d-85d6-4f6d-875e-b2c5bf32eec5,16871.61,1,2025-06-20 18:02:01
10ee867c-411e-45ef-ba6f-03f7920cad85,222ae56c-efe7-4497-bb30-7150e2d60557,085af470-aaf6-4669-a024-0bb5bbfa8c20,4764.13,1,2025-07-20 18:02:01
a389cf44-3a25-42e3-a0c1-00d573e0d85f,222ae56c-efe7-4497-bb30-7150e2d60557,a2d9a223-3b24-4165-b4f5-341c609535da,6892.24,1,2025-07-19 18:02:01
708924e6-0c27-4e05-9777-aa55fc1e3f61,222ae56c-efe7-4497-bb30-7150e2d60557,3275c12c-1d43-4913-a672-292217451b0d,8034.14,1,2025-07-19 18:02:01
c8ce3ff1-8c89-4fc5-b2d7-a0d6d972de3d,222ae56c-efe7-4497-bb30-7150e2d60557,8a6c6894-4c8c-49cb-a558-d221a9fdafb2,1404.27,1,2025-07-19 18:02:01
063a4f36-6754-4752-8edf-2cfd4ceec128,222ae56c-efe7-4497-bb30-7150e2d60557,78ee99ed-b623-4ba0-a702-aebb67282845,1794.73,1,2025-07-20 18:02:01
1d7813a4-72bc-43bf-a111-54f7cf634f24,222ae56c-efe7-4497-bb30-7150e2d60557,ba5b8d20-1154-4634-aef7-3b04c2c22641,5473.94,1,2025-07-21 18:02:01
ea48d69d-80c0-4f84-9a89-3a49269baaad,222ae56c-efe7-4497-bb30-7150e2d60557,bfc05b8a-bd61-4fcd-900d-3771d1794f15,9119.1,1,2025-07-18 18:02:01
5193aee8-bc29-48a4-a5d7-a136966c1a70,222ae56c-efe7-4497-bb30-7150e2d60557,311f7c77-1bf9-4657-bd63-cfee0903b6d4,7380.77,1,2025-07-19 18:02:01
bdf797e0-38c8-48db-aa9c-4893c0b7a058,222ae56c-efe7-4497-bb30-7150e2d60557,450fa48b-6c8d-426a-ab09-4aea449c31cd,8253.83,1,2025-07-18 18:02:01
ea2f6532-f0e0-4779-b899-d3d999f8629a,222ae56c-efe7-4497-bb30-7150e2d60557,e8da9445-17fe-478a-9aca-b0a463f7f161,15138.51,1,2025-07-20 18:02:01
c28d7c05-ab93-4ca6-a885-a2420dc12307,222ae56c-efe7-4497-bb30-7150e2d60557,3b42766d-85d6-4f6d-875e-b2c5bf32eec5,16871.61,1,2025-07-20 18:02:01
3633b284-0afa-41a5-a45c-c791a0590ad4,05d2a611-bf59-43d1-9490-9093ac9506d0,085af470-aaf6-4669-a024-0bb5bbfa8c20,4764.13,1,2025-08-17 18:02:01
2188db22-8ea8-42e0-8083-e2b1cbea8cbd,05d2a611-bf59-43d1-9490-9093ac9506d0,a2d9a223-3b24-4165-b4f5-341c609535da,6892.24,1,2025-08-18 18:02:01
5d0e964a-b053-4774-bee3-7c2f0812bacb,05d2a611-bf59-43d1-9490-9093ac9506d0,3275c12c-1d43-4913-a672-292217451b0d,8034.14,1,2025-08-16 18:02:01
30b6cb3b-7cf4-42f1-a898-5b68e750d000,05d2a611-bf59-43d1-9490-9093ac9506d0,8a6c6894-4c8c-49cb-a558-d221a9fdafb2,1404.27,1,2025-08-16 18:02:01
3322df2f-b446-482c-bf83-85a548f20d04,05d2a611-bf59-43d1-9490-9093ac9506d0,78ee99ed-b623-4ba0-a702-aebb67282845,1794.73,0,2025-08-17 18:02:01
5ed54599-e15a-40cc-a43c-f6954afd171e,05d2a611-bf59-43d1-9490-9093ac9506d0,ba5b8d20-1154-4634-aef7-3b04c2c22641,5473.94,1,2025-08-18 18:02:01
fd32a653-a30c-42e5-a1e7-fbdfa59c0005,05d2a611-bf59-43d1-9490-9093ac9506d0,bfc05b8a-bd61-4fcd-900d-3771d1794f15,9119.1,1,2025-08-16 18:02:01
78487d03-2e07-4a32-b071-7d866b7e3f31,05d2a611-bf59-43d1-9490-9093ac9506d0,311f7c77-1bf9-4657-bd63-cfee0903b6d4,7380.77,1,2025-08-18 18:02:01
5faa7bd8-c8c0-4e23-81b5-fab3b6ebcbaa,05d2a611-bf59-43d1-9490-9093ac9506d0,450fa48b-6c8d-426a-ab09-4aea449c31cd,8253.83,0,2025-08-17 18:02:01
8b22e569-fb1e-404f-a7f6-dcbed1fd3beb,05d2a611-bf59-43d1-9490-9093ac9506d0,e8da9445-17fe-478a-9aca-b0a463f7f161,15138.51,1,2025-08-19 18:02:01
c7afdc8c-31b3-4468-984f-8e2e500ff539,05d2a611-bf59-43d1-9490-9093ac9506d0,3b42766d-85d6-4f6d-875e-b2c5bf32eec5,16871.61,1,2025-08-19 18:02:01
ac5e97af-5ddd-4d1a-9fb8-c29a575c0add,ec61dd0f-9513-417b-abd0-a0735c946a6a,04147d27-e092-4d9d-abc7-0fc0cf7d6bb8,4078.82,1,2025-11-12 14:40:43
b2d867b6-69fe-4f8a-9c98-3b437a0cdf3d,ec61dd0f-9513-417b-abd0-a0735c946a6a,f5fe2aa6-a5b4-4ba1-9464-33b12b7916b1,9070.3,1,2025-11-10 14:40:43
74aa3f6d-7edb-434b-927e-f918a84671ba,ec61dd0f-9513-417b-abd0-a0735c946a6a,9e00dfa6-be14-46f9-b784-2ba422c0f0b6,1376.13,1,2025-11-10 14:40:43
1e9d837e-c570-4aac-b704-2f4602c06964,ec61dd0f-9513-417b-abd0-a0735c946a6a,132fb342-4da3-4d0c-bebe-ae89d4e21592,3885.5,0,2025-11-11 14:40:43
b72a3850-4f8e-4393-b203-8234198c820e,ec61dd0f-9513-417b-abd0-a0735c946a6a,59f559e7-e9b4-43eb-9615-28f40bc3c219,5339.25,1,2025-11-13 14:40:43
5749bfe4-bb77-42dc-9729-42181c359f15,ec61dd0f-9513-417b-abd0-a0735c946a6a,33759709-8afd-45a2-a26c-e37e29646123,6048.0,1,2025-11-14 14:40:43
43eb369d-089f-4e2e-b2e8-b2d3b2ddcbcf,ec61dd0f-9513-417b-abd0-a0735c946a6a,222996d0-96eb-473e-8ef7-f8e7752c428f,4345.54,1,2025-11-14 14:40:43
a60a3989-6b9e-462d-8556-4e3240eb4779,8814a3eb-ad21-40ae-85d8-9b3aa7c395fc,04147d27-e092-4d9d-abc7-0fc0cf7d6bb8,4078.82,1,2025-12-10 14:40:43
3d6df301-bd05-4a2a-852f-6f881b896696,8814a3eb-ad21-40ae-85d8-9b3aa7c395fc,f5fe2aa6-a5b4-4ba1-9464-33b12b7916b1,9070.3,0,2025-12-12 14:40:43
9e140a86-9f0a-4fcf-a522-b74768e70bdb,8814a3eb-ad21-40ae-85d8-9b3aa7c395fc,9e00dfa6-be14-46f9-b784-2ba422c0f0b6,1376.13,1,2025-12-11 14:40:43
86058983-48dd-44e9-be96-8bc5ee8095fe,8814a3eb-ad21-40ae-85d8-9b3aa7c395fc,132fb342-4da3-4d0c-bebe-ae89d4e21592,3885.5,1,2025-12-10 14:40:43
367b63a9-0c5d-4a21-8fee-ce70b04446f8,8814a3eb-ad21-40ae-85d8-9b3aa7c395fc,59f559e7-e9b4-43eb-9615-28f40bc3c219,5339.25,1,2025-12-10 14:40:43
200e1019-6f66-495d-9603-00662e49da9c,8814a3eb-ad21-40ae-85d8-9b3aa7c395fc,33759709-8afd-45a2-a26c-e37e29646123,6048.0,1,2025-12-11 14:40:43
31428111-5116-491c-8735-a1197489ffc1,8814a3eb-ad21-40ae-85d8-9b3aa7c395fc,222996d0-96eb-473e-8ef7-f8e7752c428f,4345.54,1,2025-12-12 14:40:43
08cbfd59-131c-4807-84f9-bec76897f04e,576de169-f458-4cba-99a4-4dcee4a6849c,04147d27-e092-4d9d-abc7-0fc0cf7d6bb8,4078.82,1,2026-01-11 14:40:43
a93809fe-b86c-41c4-9391-5594f1c8a5e0,576de169-f458-4cba-99a4-4dcee4a6849c,f5fe2aa6-a5b4-4ba1-9464-33b12b7916b1,9070.3,1,2026-01-10 14:40:43
d784f69d-602f-4bc3-ab58-6a9f76290568,576de169-f458-4cba-99a4-4dcee4a6849c,9e00dfa6-be14-46f9-b784-2ba422c0f0b6,1376.13,1,2026-01-12 14:40:43
65cad812-81f4-44fe-93fd-2b2e493f48b9,576de169-f458-4cba-99a4-4dcee4a6849c,132fb342-4da3-4d0c-bebe-ae89d4e21592,3885.5,1,2026-01-11 14:40:43
c1a575bf-049d-4e1d-b2c1-3e2bc1bc8c42,576de169-f458-4cba-99a4-4dcee4a6849c,59f559e7-e9b4-43eb-9615-28f40bc3c219,5339.25,1,2026-01-11 14:40:43
46e00f8c-6ca1-47eb-b374-ea59c2e9802a,576de169-f458-4cba-99a4-4dcee4a6849c,33759709-8afd-45a2-a26c-e37e29646123,6048.0,1,2026-01-10 14:40:43
44d2d792-4ee2-4a7b-9d77-8cc76ff4278d,576de169-f458-4cba-99a4-4dcee4a6849c,222996d0-96eb-473e-8ef7-f8e7752c428f,4345.54,1,2026-01-10 14:40:43
e3af2afb-10f3-4280-b0bc-8e7948f3d41e,c1827781-7bc2-4681-a148-35a40e92b79c,5ddd0db3-3f6b-448e-9616-3c4eebe1467d,18394.78,1,2025-11-17 10:47:20
bdf7e54a-0982-4363-a2ab-3ed12cab94cd,c1827781-7bc2-4681-a148-35a40e92b79c,0fafdcad-47a4-46e8-b61e-d31067b0e2f5,11718.19,1,2025-11-18 10:47:20
8415dbab-3f92-4795-bd1d-9e433892311a,c1827781-7bc2-4681-a148-35a40e92b79c,d20ac44a-4fe2-439e-ba3d-2fa3ca0cce8d,3291.41,1,2025-11-16 10:47:20
c10e1878-742a-4fb1-b1e9-dde2bced1ba9,c1827781-7bc2-4681-a148-35a40e92b79c,3d99f0f5-9cb1-4249-a574-fc4b6e44fc4c,28613.94,0,2025-11-16 10:47:20
5fd0cb85-3654-49e0-a154-505596068f2b,c1827781-7bc2-4681-a148-35a40e92b79c,b7540967-0a46-447e-ba4d-98aea4303b1a,46148.47,1,2025-11-17 10:47:20
520f6bf8-9915-489b-ae79-1b07b98d9297,29ba2e5e-e8a4-481e-831f-ae4807ee2ea6,5ddd0db3-3f6b-448e-9616-3c4eebe1467d,18394.78,1,2025-12-16 10:47:20
74dc5d71-c8bf-4f5d-ba4b-4183c4abdd09,29ba2e5e-e8a4-481e-831f-ae4807ee2ea6,0fafdcad-47a4-46e8-b61e-d31067b0e2f5,11718.19,1,2025-12-14 10:47:20
1dfb7d1a-2484-4370-9990-c262ee02375a,29ba2e5e-e8a4-481e-831f-ae4807ee2ea6,d20ac44a-4fe2-439e-ba3d-2fa3ca0cce8d,3291.41,1,2025-12-17 10:47:20
adbe9c5a-d26f-4d54-b879-80a45f07c6bd,29ba2e5e-e8a4-481e-831f-ae4807ee2ea6,3d99f0f5-9cb1-4249-a574-fc4b6e44fc4c,28613.94,1,2025-12-16 10:47:20
7513a90a-6aaf-4440-b0f1-0d60605a607d,29ba2e5e-e8a4-481e-831f-ae4807ee2ea6,b7540967-0a46-447e-ba4d-98aea4303b1a,46148.47,1,2025-12-18 10:47:20
74f60d7d-84c4-4ab6-a27f-5c404acfd701,37b2ac00-4522-4ffd-9a4f-a322016e9ecf,5ddd0db3-3f6b-448e-9616-3c4eebe1467d,18394.78,1,2026-01-17 10:47:20
8f385c0b-2fe0-459d-9a2f-0c66ef8cbf5c,37b2ac00-4522-4ffd-9a4f-a322016e9ecf,0fafdcad-47a4-46e8-b61e-d31067b0e2f5,11718.19,1,2026-01-15 10:47:20
65664854-2cec-4b28-9759-de060c570337,37b2ac00-4522-4ffd-9a4f-a322016e9ecf,d20ac44a-4fe2-439e-ba3d-2fa3ca0cce8d,3291.41,1,2026-01-13 10:47:20
7bda797a-6a25-4078-a721-061740cf6aba,37b2ac00-4522-4ffd-9a4f-a322016e9ecf,3d99f0f5-9cb1-4249-a574-fc4b6e44fc4c,28613.94,1,2026-01-15 10:47:20
6bec93ac-2dbf-4e28-a934-8af4a6b68b4e,37b2ac00-4522-4ffd-9a4f-a322016e9ecf,b7540967-0a46-447e-ba4d-98aea4303b1a,46148.47,1,2026-01-13 10:47:20
e942061f-730b-4389-890a-08c7ad3c2fad,76db96ba-3984-4878-a362-c9be3514699e,0fafdcad-47a4-46e8-b61e-d31067b0e2f5,3009.93,1,2026-02-19 15:03:52
1010fbbc-ae65-4e9f-8395-92965025bf0b,76db96ba-3984-4878-a362-c9be3514699e,4826f172-6482-4cac-9220-9b64cbd99f73,877.48,1,2026-02-21 15:03:52
fdf8edfa-3360-4a79-b980-ea9c7c2ee8e5,76db96ba-3984-4878-a362-c9be3514699e,bad3671c-d2d7-492d-8b41-3fde6f74d568,4638.41,1,2026-02-20 15:03:52
5bfbb3b0-3a5c-4149-8b79-6a40698e2b29,76db96ba-3984-4878-a362-c9be3514699e,023dc789-5788-48e9-bfc9-565410e57c03,5768.25,1,2026-02-20 15:03:52
bed34f46-2f5f-4a39-9b07-45082dd939ec,76db96ba-3984-4878-a362-c9be3514699e,519a77a3-1a16-4a17-a352-031c03f7f7fe,4511.52,1,2026-02-22 15:03:52
90606c08-aa3a-4896-9e92-eecd7d1417a4,76db96ba-3984-4878-a362-c9be3514699e,5735047b-c7fb-409b-9950-16e1c937abaa,725.7,1,2026-02-19 15:03:52
4e7c930e-14d3-46e8-a615-16bccea92111,76db96ba-3984-4878-a362-c9be3514699e,9a132359-7d5b-4f8a-9e9c-92dab6da5d67,3993.55,1,2026-02-19 15:03:52
1d706ffa-32fa-48dc-b1e1-e0dab2874855,76db96ba-3984-4878-a362-c9be3514699e,b5a9a9b3-7792-4e03-a66a-ada18f5cff56,247.35,1,2026-02-21 15:03:52
9b665886-3691-4338-965c-3e02f4eddd6c,f88e9e0d-2540-436b-afe9-de1fc8ef9da7,0fafdcad-47a4-46e8-b61e-d31067b0e2f5,3009.93,1,2026-03-25 15:03:52
5c2a7635-1921-49fe-9eb1-bcaa3030c14b,f88e9e0d-2540-436b-afe9-de1fc8ef9da7,4826f172-6482-4cac-9220-9b64cbd99f73,877.48,1,2026-03-24 15:03:52
7b2e78eb-5225-48f5-93df-6d646a608619,f88e9e0d-2540-436b-afe9-de1fc8ef9da7,bad3671c-d2d7-492d-8b41-3fde6f74d568,4638.41,1,2026-03-23 15:03:52
bd42f0a0-29a2-4a54-b0d6-85f851d7afea,f88e9e0d-2540-436b-afe9-de1fc8ef9da7,023dc789-5788-48e9-bfc9-565410e57c03,5768.25,0,2026-03-22 15:03:52
7140dece-6c05-45b2-b333-a9012f8bb700,f88e9e0d-2540-436b-afe9-de1fc8ef9da7,519a77a3-1a16-4a17-a352-031c03f7f7fe,4511.52,1,2026-03-25 15:03:52
91ea5375-dee8-4322-b978-71af9717d9fa,f88e9e0d-2540-436b-afe9-de1fc8ef9da7,5735047b-c7fb-409b-9950-16e1c937abaa,725.7,1,2026-03-22 15:03:52
752a9f51-e5fd-4dfb-8a84-1aa7029e5ff5,f88e9e0d-2540-436b-afe9-de1fc8ef9da7,9a132359-7d5b-4f8a-9e9c-92dab6da5d67,3993.55,1,2026-03-21 15:03:52
7b10d2e6-58f5-4f3f-9a88-3053ebc1b71f,f88e9e0d-2540-436b-afe9-de1fc8ef9da7,b5a9a9b3-7792-4e03-a66a-ada18f5cff56,247.35,1,2026-03-24 15:03:52
f4506a10-0611-46c2-8945-fa4c0f8edecb,c53eabab-2aff-46be-9871-1cfdfb572ab1,0fafdcad-47a4-46e8-b61e-d31067b0e2f5,3009.93,1,2026-04-21 15:03:52
173d3701-0ed2-4688-ae04-84188e8c34fb,c53eabab-2aff-46be-9871-1cfdfb572ab1,4826f172-6482-4cac-9220-9b64cbd99f73,877.48,1,2026-04-20 15:03:52
e0eb931d-6ee9-4405-bcb5-a4cd9832f03d,c53eabab-2aff-46be-9871-1cfdfb572ab1,bad3671c-d2d7-492d-8b41-3fde6f74d568,4638.41,1,2026-04-23 15:03:52
e6cf8e89-2ee4-4cb2-ab12-9d37dfc910ca,c53eabab-2aff-46be-9871-1cfdfb572ab1,023dc789-5788-48e9-bfc9-565410e57c03,5768.25,1,2026-04-22 15:03:52
6b392735-f08e-4a97-a13b-ecfb3b102e2f,c53eabab-2aff-46be-9871-1cfdfb572ab1,519a77a3-1a16-4a17-a352-031c03f7f7fe,4511.52,1,2026-04-20 15:03:52
c6c5ce18-c9c5-466f-a228-2816ea5f2677,c53eabab-2aff-46be-9871-1cfdfb572ab1,5735047b-c7fb-409b-9950-16e1c937abaa,725.7,1,2026-04-20 15:03:52
74003469-2927-40b2-b708-4b119c7467c0,c53eabab-2aff-46be-9871-1cfdfb572ab1,9a132359-7d5b-4f8a-9e9c-92dab6da5d67,3993.55,1,2026-04-23 15:03:52
b08f9544-78af-4520-8a8f-f9540fe35ddb,c53eabab-2aff-46be-9871-1cfdfb572ab1,b5a9a9b3-7792-4e03-a66a-ada18f5cff56,247.35,1,2026-04-22 15:03:52
03e4542e-419a-47d2-a9a7-93334c930b56,7543485c-09dc-4e5d-b55f-6526126a37eb,93f3453a-40b5-4a7d-9d65-e622eef8aade,619.72,1,2025-09-29 01:26:20
e428dd3e-aa15-4147-b083-7d4c7c7124b3,7543485c-09dc-4e5d-b55f-6526126a37eb,624e797b-d05a-4e59-bf2f-03edfc6d4169,1911.0,1,2025-09-30 01:26:20
8c98d196-ece8-466e-88c4-0e48a85a6b40,7543485c-09dc-4e5d-b55f-6526126a37eb,032aad93-fbf3-430d-af55-ceb0d94607f2,1475.05,1,2025-09-30 01:26:20
731aeeae-bb86-4f77-8e74-0bc1a19f3670,7543485c-09dc-4e5d-b55f-6526126a37eb,49eb4f68-1d1c-485c-b626-edbf5a6d7453,1457.03,1,2025-09-28 01:26:20
1ce0f378-0a17-49b7-9e72-f7dc3968c0ab,7543485c-09dc-4e5d-b55f-6526126a37eb,d2204b82-2189-4366-a04c-67c674d2e0a6,129.53,1,2025-09-26 01:26:20
bc45f3c0-79d7-4f40-9d77-cbf423d74d63,db091aa2-a8bf-46db-bcf3-994ec8f11df4,93f3453a-40b5-4a7d-9d65-e622eef8aade,619.72,1,2025-10-29 01:26:20
4cb11748-2d72-456e-8e0b-8abf66ef4e0b,db091aa2-a8bf-46db-bcf3-994ec8f11df4,624e797b-d05a-4e59-bf2f-03edfc6d4169,1911.0,0,2025-10-30 01:26:20
4e85ff98-6797-4f07-a893-151445b94734,db091aa2-a8bf-46db-bcf3-994ec8f11df4,032aad93-fbf3-430d-af55-ceb0d94607f2,1475.05,1,2025-10-27 01:26:20
ae17d59a-90c6-46f2-8419-2e79d80407b3,db091aa2-a8bf-46db-bcf3-994ec8f11df4,49eb4f68-1d1c-485c-b626-edbf5a6d7453,1457.03,0,2025-10-30 01:26:20
0c752104-16a9-4a93-9674-e8f1cdcc381f,db091aa2-a8bf-46db-bcf3-994ec8f11df4,d2204b82-2189-4366-a04c-67c674d2e0a6,129.53,0,2025-10-29 01:26:20
e1ef4d4c-3d05-4689-9866-9fb0e7ce35db,8b232a3a-6c00-4456-aedf-bf0123b5d867,93f3453a-40b5-4a7d-9d65-e622eef8aade,619.72,1,2025-11-26 01:26:20
cbac6e8d-10db-439f-bc85-80a2eb4fccdc,8b232a3a-6c00-4456-aedf-bf0123b5d867,624e797b-d05a-4e59-bf2f-03edfc6d4169,1911.0,1,2025-11-26 01:26:20
10a99edf-3c54-409a-986e-faaf545393f8,8b232a3a-6c00-4456-aedf-bf0123b5d867,032aad93-fbf3-430d-af55-ceb0d94607f2,1475.05,1,2025-11-28 01:26:20
a406b42a-1039-4631-98d1-0be93607226d,8b232a3a-6c00-4456-aedf-bf0123b5d867,49eb4f68-1d1c-485c-b626-edbf5a6d7453,1457.03,0,2025-11-29 01:26:20
8957c050-1759-436a-96a2-39354c423a0a,8b232a3a-6c00-4456-aedf-bf0123b5d867,d2204b82-2189-4366-a04c-67c674d2e0a6,129.53,1,2025-11-29 01:26:20
befedec8-a23c-4d98-9eba-c7859dfa59bb,3296a765-a8a6-4f31-b798-8ca2fc27e6bd,e8da9445-17fe-478a-9aca-b0a463f7f161,3127.96,1,2025-02-12 15:16:57
b25e9184-e2ca-43ad-9104-5594fc084157,3296a765-a8a6-4f31-b798-8ca2fc27e6bd,35336ea6-3fae-4d74-a6d2-05f37d17090e,5335.62,1,2025-02-14 15:16:57
dc0b78c5-ef45-4c2b-8a4b-9c78f9de80c8,3296a765-a8a6-4f31-b798-8ca2fc27e6bd,22f838f8-21b6-4b32-a11c-db235bb094e4,5431.29,1,2025-02-10 15:16:57
c64a7f87-f2a3-4f31-8930-1b717b79f713,3296a765-a8a6-4f31-b798-8ca2fc27e6bd,26d3d927-5f98-4de3-80a9-45e3060bde1f,3953.06,1,2025-02-12 15:16:57
18461a5d-19e6-47ea-a541-31fe6cb8d607,91f8973b-b6de-49f5-a448-dfbd79a23044,e8da9445-17fe-478a-9aca-b0a463f7f161,3127.96,1,2025-03-16 15:16:57
2ee3bb2c-edf1-4216-945c-b2d9ef3a5bba,91f8973b-b6de-49f5-a448-dfbd79a23044,35336ea6-3fae-4d74-a6d2-05f37d17090e,5335.62,1,2025-03-13 15:16:57
1fee4b55-c644-4534-9c14-0580aede0d06,91f8973b-b6de-49f5-a448-dfbd79a23044,22f838f8-21b6-4b32-a11c-db235bb094e4,5431.29,1,2025-03-12 15:16:57
